posting_date,Item No_,Size,Color,Opening Inventory,Closing Inventory,Quantity,Sales,NetQuantity
2017-06-26,1074289,S,2.0,226.0,325.0,99.0,5.0,104.0
2017-06-26,1074289,XL,2.0,181.0,197.0,16.0,3.0,19.0
2017-06-26,1074289,XXL,2.0,186.0,192.0,6.0,4.0,10.0
2017-06-26,1074312,M,30.0,52.0,53.0,1.0,0.0,1.0
2017-06-26,1074370,XL,50.0,28.0,29.0,1.0,0.0,1.0
2017-06-27,1070047,L,1.0,-332.0,-334.0,-2.0,1.0,-1.0
2017-06-27,1070048,XL,1.0,-217.0,-220.0,-3.0,2.0,-1.0
2017-06-27,1070055,L,1.0,36.0,34.0,-2.0,1.0,-1.0
2017-06-27,1070065,M,13.0,379.0,378.0,-1.0,2.0,1.0
2017-06-27,1070077,L,52.0,-422.0,-424.0,-2.0,3.0,1.0
2017-06-27,1070077,XL,52.0,-384.0,-386.0,-2.0,1.0,-1.0
2017-06-27,1070077,XXL,52.0,-216.0,-216.0,0.0,1.0,1.0
2017-06-27,1070147,XXXL,52.0,22.0,18.0,-4.0,3.0,-1.0
2017-06-27,1070148,XXL,51.0,176.0,176.0,0.0,1.0,1.0
2017-06-27,1070211,XL,10.0,41.0,40.0,-1.0,2.0,1.0
2017-06-27,1070211,XXL,10.0,16.0,14.0,-2.0,1.0,-1.0
2017-06-27,1070215,M,10.0,152.0,150.0,-2.0,3.0,1.0
2017-06-27,1070217,L,13.0,-211.0,-213.0,-2.0,1.0,-1.0
2017-06-27,1070313,L,10.0,-477.0,-418.0,59.0,1.0,60.0
2017-06-27,1070313,M,10.0,-708.0,-606.0,102.0,0.0,102.0
2017-06-27,1070313,XS,10.0,-511.0,-401.0,110.0,2.0,112.0
2017-06-27,1070491,M,50.0,-196.0,-196.0,0.0,1.0,1.0
2017-06-27,1070491,XL,50.0,-321.0,-323.0,-2.0,1.0,-1.0
2017-06-27,1070497,M,4.0,-787.0,-786.0,1.0,0.0,1.0
2017-06-27,1070497,S,4.0,-738.0,-741.0,-3.0,4.0,1.0
2017-06-27,1070506,S,14.0,-105.0,-108.0,-3.0,2.0,-1.0
2017-06-27,1070507,L,15.0,-337.0,-339.0,-2.0,1.0,-1.0
2017-06-27,1070511,M,76.0,-650.0,-653.0,-3.0,2.0,-1.0
2017-06-27,1070519,XL,10.0,-163.0,-166.0,-3.0,2.0,-1.0
2017-06-27,1070532,XXL,10.0,-92.0,-94.0,-2.0,1.0,-1.0
2017-06-27,1070534,M,99.0,-508.0,-531.0,-23.0,25.0,2.0
2017-06-27,1070539,XL,13.0,-300.0,-300.0,0.0,1.0,1.0
2017-06-27,1070541,M,10.0,171.0,170.0,-1.0,2.0,1.0
2017-06-27,1070556,S,14.0,211.0,206.0,-5.0,3.0,-2.0
2017-06-27,1070557,M,2.0,83.0,83.0,0.0,1.0,1.0
2017-06-27,1070557,S,2.0,63.0,63.0,0.0,1.0,1.0
2017-06-27,1070558,M,83.0,113.0,113.0,0.0,1.0,1.0
2017-06-27,1070582,XL,53.0,-516.0,-528.0,-12.0,13.0,1.0
2017-06-27,1070583,L,30.0,-681.0,-699.0,-18.0,19.0,1.0
2017-06-27,1070583,XL,30.0,-593.0,-610.0,-17.0,16.0,-1.0
2017-06-27,1070596,L,52.0,-238.0,-239.0,-1.0,3.0,2.0
2017-06-27,1070597,S,54.0,-126.0,-129.0,-3.0,1.0,-2.0
2017-06-27,1070597,XS,54.0,-31.0,-31.0,0.0,2.0,2.0
2017-06-27,1070598,L,30.0,-111.0,-116.0,-5.0,4.0,-1.0
2017-06-27,1070598,XL,30.0,-64.0,-65.0,-1.0,2.0,1.0
2017-06-27,1070631,M,2.0,-757.0,-758.0,-1.0,0.0,-1.0
2017-06-27,1070631,S,2.0,-774.0,-773.0,1.0,0.0,1.0
2017-06-27,1070633,S,21.0,-477.0,-458.0,19.0,2.0,21.0
2017-06-27,1070663,L,54.0,-564.0,-568.0,-4.0,3.0,-1.0
2017-06-27,1070663,M,54.0,-345.0,-345.0,0.0,1.0,1.0
2017-06-27,1070694,M,41.0,-336.0,-335.0,1.0,0.0,1.0
2017-06-27,1070698,S,10.0,-523.0,-522.0,1.0,0.0,1.0
2017-06-27,1070854,S,10.0,-218.0,-225.0,-7.0,8.0,1.0
2017-06-27,1070855,L,10.0,-175.0,-177.0,-2.0,3.0,1.0
2017-06-27,1070863,M,10.0,-474.0,-473.0,1.0,0.0,1.0
2017-06-27,1070870,L,76.0,-304.0,-304.0,0.0,1.0,1.0
2017-06-27,1070870,M,76.0,-446.0,-449.0,-3.0,4.0,1.0
2017-06-27,1070882,L,10.0,34.0,33.0,-1.0,0.0,-1.0
2017-06-27,1070883,L,10.0,-249.0,-252.0,-3.0,4.0,1.0
2017-06-27,1070883,M,10.0,-402.0,-405.0,-3.0,2.0,-1.0
2017-06-27,1070885,XXL,2.0,-197.0,-198.0,-1.0,0.0,-1.0
2017-06-27,1070887,XL,41.0,-123.0,-125.0,-2.0,1.0,-1.0
2017-06-27,1070889,L,52.0,-300.0,-299.0,1.0,1.0,2.0
2017-06-27,1070889,M,52.0,-324.0,-323.0,1.0,1.0,2.0
2017-06-27,1070889,S,52.0,-372.0,-368.0,4.0,-1.0,3.0
2017-06-27,1070892,M,1.0,-416.0,-419.0,-3.0,2.0,-1.0
2017-06-27,1070892,XS,1.0,-324.0,-324.0,0.0,1.0,1.0
2017-06-27,1070893,XL,52.0,-230.0,-231.0,-1.0,0.0,-1.0
2017-06-27,1070963,S,13.0,-287.0,-289.0,-2.0,3.0,1.0
2017-06-27,1071005,M,1.0,-483.0,-485.0,-2.0,8.0,6.0
2017-06-27,1071005,S,1.0,-514.0,-519.0,-5.0,6.0,1.0
2017-06-27,1071072,XS,54.0,-395.0,-390.0,5.0,1.0,6.0
2017-06-27,1071081,M,54.0,-620.0,-617.0,3.0,3.0,6.0
2017-06-27,1071081,S,54.0,-594.0,-579.0,15.0,1.0,16.0
2017-06-27,1071112,XXL,10.0,-128.0,-131.0,-3.0,2.0,-1.0
2017-06-27,1071118,L,13.0,-102.0,-102.0,0.0,1.0,1.0
2017-06-27,1071118,S,13.0,-78.0,-78.0,0.0,1.0,1.0
2017-06-27,1071118,XL,13.0,-86.0,-86.0,0.0,1.0,1.0
2017-06-27,1071118,XXL,13.0,-75.0,-75.0,0.0,1.0,1.0
2017-06-27,1071162,S,2.0,-258.0,-257.0,1.0,0.0,1.0
2017-06-27,1071162,XS,2.0,-156.0,-159.0,-3.0,2.0,-1.0
2017-06-27,1071252,S,52.0,-55.0,-58.0,-3.0,2.0,-1.0
2017-06-27,1071255,L,10.0,-243.0,-245.0,-2.0,1.0,-1.0
2017-06-27,1071261,S,10.0,-813.0,-813.0,0.0,1.0,1.0
2017-06-27,1071304,S,10.0,-657.0,-658.0,-1.0,0.0,-1.0
2017-06-27,1071304,XS,10.0,-431.0,-431.0,0.0,1.0,1.0
2017-06-27,1071343,L,10.0,-288.0,-281.0,7.0,1.0,8.0
2017-06-27,1071349,XL,31.0,-789.0,-791.0,-2.0,10.0,8.0
2017-06-27,1071570,L,52.0,-252.0,-252.0,0.0,1.0,1.0
2017-06-27,1071675,M,4.0,52.0,53.0,1.0,0.0,1.0
2017-06-27,1071819,M,10.0,-785.0,-784.0,1.0,1.0,2.0
2017-06-27,1071819,S,10.0,-801.0,-802.0,-1.0,2.0,1.0
2017-06-27,1071966,XL,32.0,-40.0,-40.0,0.0,1.0,1.0
2017-06-27,1072022,XL,51.0,-593.0,-592.0,1.0,0.0,1.0
2017-06-27,1072023,XL,51.0,-240.0,-238.0,2.0,-1.0,1.0
2017-06-27,1072026,XL,90.0,-477.0,-480.0,-3.0,2.0,-1.0
2017-06-27,1072044,XXL,54.0,-205.0,-204.0,1.0,0.0,1.0
2017-06-27,1072052,M,39.0,-254.0,-268.0,-14.0,10.0,-4.0
2017-06-27,1072053,M,52.0,-139.0,-141.0,-2.0,3.0,1.0
2017-06-27,1072054,M,18.0,-258.0,-256.0,2.0,-1.0,1.0
2017-06-27,1072054,XL,18.0,-111.0,-114.0,-3.0,1.0,-2.0
2017-06-27,1072054,XS,18.0,-30.0,-30.0,0.0,1.0,1.0
2017-06-27,1072077,M,34.0,-283.0,-281.0,2.0,-1.0,1.0
2017-06-27,1072077,XXL,34.0,-21.0,-21.0,0.0,1.0,1.0
2017-06-27,1072080,L,1.0,-254.0,-253.0,1.0,0.0,1.0
2017-06-27,1072217,S,10.0,-254.0,-256.0,-2.0,1.0,-1.0
2017-06-27,1072231,XS,2.0,-138.0,-142.0,-4.0,3.0,-1.0
2017-06-27,1072414,M,54.0,-606.0,-604.0,2.0,2.0,4.0
2017-06-27,1072463,XL,34.0,-402.0,-404.0,-2.0,1.0,-1.0
2017-06-27,1072464,M,54.0,-282.0,-284.0,-2.0,1.0,-1.0
2017-06-27,1072500,XS,31.0,-64.0,-68.0,-4.0,3.0,-1.0
2017-06-27,1072507,L,10.0,-312.0,-311.0,1.0,-2.0,-1.0
2017-06-27,1072508,L,34.0,-126.0,-125.0,1.0,0.0,1.0
2017-06-27,1072513,L,21.0,-307.0,-306.0,1.0,0.0,1.0
2017-06-27,1072514,L,10.0,-483.0,-486.0,-3.0,2.0,-1.0
2017-06-27,1072577,S,10.0,-111.0,-110.0,1.0,0.0,1.0
2017-06-27,1072620,M,52.0,-429.0,-429.0,0.0,1.0,1.0
2017-06-27,1072804,M,54.0,-924.0,-918.0,6.0,3.0,9.0
2017-06-27,1072818,M,18.0,-735.0,-734.0,1.0,0.0,1.0
2017-06-27,1072845,M,50.0,-589.0,-589.0,0.0,1.0,1.0
2017-06-27,1072905,M,83.0,-79.0,-84.0,-5.0,2.0,-3.0
2017-06-27,1072907,S,2.0,-156.0,-157.0,-1.0,2.0,1.0
2017-06-27,1072908,M,10.0,-450.0,-450.0,0.0,1.0,1.0
2017-06-27,1072928,L,2.0,-146.0,-146.0,0.0,1.0,1.0
2017-06-27,1072929,L,34.0,-171.0,-173.0,-2.0,1.0,-1.0
2017-06-27,1072940,M,18.0,-127.0,-126.0,1.0,0.0,1.0
2017-06-27,1072986,S,10.0,175.0,175.0,0.0,1.0,1.0
2017-06-27,1073107,M,76.0,210.0,199.0,-11.0,10.0,-1.0
2017-06-27,1073118,L,18.0,49.0,49.0,0.0,1.0,1.0
2017-06-27,1073163,L,10.0,74.0,77.0,3.0,1.0,4.0
2017-06-27,1073262,XXL,10.0,140.0,99.0,-41.0,39.0,-2.0
2017-06-27,1073296,S,10.0,296.0,289.0,-7.0,6.0,-1.0
2017-06-27,1073296,XXL,10.0,71.0,69.0,-2.0,3.0,1.0
2017-06-27,1073350,L,34.0,550.0,540.0,-10.0,7.0,-3.0
2017-06-27,1073350,M,34.0,800.0,789.0,-11.0,8.0,-3.0
2017-06-27,1073350,S,34.0,479.0,468.0,-11.0,9.0,-2.0
2017-06-27,1073350,XL,34.0,308.0,304.0,-4.0,3.0,-1.0
2017-06-27,1073355,M,51.0,77.0,77.0,0.0,1.0,1.0
2017-06-27,1073356,M,52.0,133.0,132.0,-1.0,2.0,1.0
2017-06-27,1073390,XL,54.0,85.0,86.0,1.0,0.0,1.0
2017-06-27,1073425,L,52.0,164.0,162.0,-2.0,1.0,-1.0
2017-06-27,1073425,M,52.0,130.0,128.0,-2.0,1.0,-1.0
2017-06-27,1073425,S,52.0,131.0,129.0,-2.0,1.0,-1.0
2017-06-27,1073425,XL,52.0,167.0,164.0,-3.0,2.0,-1.0
2017-06-27,1073425,XXL,52.0,127.0,125.0,-2.0,1.0,-1.0
2017-06-27,1073426,S,1.0,133.0,131.0,-2.0,1.0,-1.0
2017-06-27,1073427,L,4.0,365.0,341.0,-24.0,23.0,-1.0
2017-06-27,1073427,M,4.0,462.0,429.0,-33.0,30.0,-3.0
2017-06-27,1073427,S,4.0,353.0,329.0,-24.0,21.0,-3.0
2017-06-27,1073427,XL,4.0,189.0,172.0,-17.0,15.0,-2.0
2017-06-27,1073427,XS,4.0,179.0,165.0,-14.0,11.0,-3.0
2017-06-27,1073430,L,4.0,158.0,127.0,-31.0,32.0,1.0
2017-06-27,1073430,S,4.0,130.0,107.0,-23.0,22.0,-1.0
2017-06-27,1073430,XL,4.0,75.0,62.0,-13.0,12.0,-1.0
2017-06-27,1073526,M,10.0,213.0,209.0,-4.0,5.0,1.0
2017-06-27,1073526,S,10.0,100.0,97.0,-3.0,2.0,-1.0
2017-06-27,1073618,L,10.0,52.0,48.0,-4.0,3.0,-1.0
2017-06-27,1074173,XS,31.0,106.0,108.0,2.0,1.0,3.0
2017-06-27,1074182,S,16.0,49.0,45.0,-4.0,5.0,1.0
2017-06-27,1074200,M,10.0,274.0,258.0,-16.0,18.0,2.0
2017-06-27,1074200,XS,10.0,115.0,104.0,-11.0,12.0,1.0
2017-06-27,1074287,M,10.0,151.0,150.0,-1.0,2.0,1.0
2017-06-27,1074419,L,34.0,158.0,154.0,-4.0,6.0,2.0
2017-06-27,1074419,M,34.0,130.0,131.0,1.0,1.0,2.0
2017-06-27,1074419,S,34.0,123.0,123.0,0.0,1.0,1.0
2017-06-27,1074419,XL,34.0,115.0,112.0,-3.0,4.0,1.0
2017-06-27,1074419,XXL,34.0,101.0,99.0,-2.0,3.0,1.0
2017-06-28,1070068,M,1.0,-561.0,-555.0,6.0,0.0,6.0
2017-06-28,1070149,L,99.0,-117.0,-122.0,-5.0,3.0,-2.0
2017-06-28,1070234,L,10.0,-574.0,-572.0,2.0,-1.0,1.0
2017-06-28,1070234,M,10.0,-903.0,-906.0,-3.0,4.0,1.0
2017-06-28,1070510,XL,10.0,-60.0,-62.0,-2.0,3.0,1.0
2017-06-28,1070534,M,99.0,-531.0,-566.0,-35.0,33.0,-2.0
2017-06-28,1070555,L,13.0,-340.0,-318.0,22.0,3.0,25.0
2017-06-28,1070572,S,51.0,-106.0,-108.0,-2.0,3.0,1.0
2017-06-28,1070584,M,75.0,-356.0,-359.0,-3.0,4.0,1.0
2017-06-28,1070595,XXL,75.0,-52.0,-57.0,-5.0,2.0,-3.0
2017-06-28,1070729,M,54.0,-417.0,-418.0,-1.0,2.0,1.0
2017-06-28,1070869,XL,4.0,-125.0,-124.0,1.0,0.0,1.0
2017-06-28,1070889,L,52.0,-299.0,-259.0,40.0,0.0,40.0
2017-06-28,1070892,L,1.0,-353.0,-336.0,17.0,3.0,20.0
2017-06-28,1070893,S,52.0,-679.0,-583.0,96.0,2.0,98.0
2017-06-28,1070963,S,13.0,-289.0,-292.0,-3.0,1.0,-2.0
2017-06-28,1070966,S,10.0,-95.0,-97.0,-2.0,1.0,-1.0
2017-06-28,1071005,M,1.0,-485.0,-522.0,-37.0,3.0,-34.0
2017-06-28,1071005,S,1.0,-519.0,-544.0,-25.0,2.0,-23.0
2017-06-28,1071053,S,41.0,-154.0,-154.0,0.0,1.0,1.0
2017-06-28,1071053,XL,41.0,-107.0,-108.0,-1.0,2.0,1.0
2017-06-28,1071081,S,54.0,-579.0,-583.0,-4.0,2.0,-2.0
2017-06-28,1071104,L,17.0,-395.0,-395.0,0.0,1.0,1.0
2017-06-28,1071104,M,17.0,-665.0,-610.0,55.0,1.0,56.0
2017-06-28,1071242,M,34.0,-397.0,-401.0,-4.0,2.0,-2.0
2017-06-28,1071243,XS,4.0,-437.0,-437.0,0.0,1.0,1.0
2017-06-28,1071249,L,51.0,-461.0,-444.0,17.0,1.0,18.0
2017-06-28,1071255,S,10.0,-157.0,-160.0,-3.0,2.0,-1.0
2017-06-28,1071270,L,34.0,-285.0,-284.0,1.0,0.0,1.0
2017-06-28,1071277,M,14.0,-110.0,-114.0,-4.0,5.0,1.0
2017-06-28,1071277,S,14.0,-87.0,-88.0,-1.0,2.0,1.0
2017-06-28,1071277,XL,14.0,-56.0,-54.0,2.0,-1.0,1.0
2017-06-28,1071316,M,52.0,-225.0,-225.0,0.0,-1.0,-1.0
2017-06-28,1071343,XS,10.0,-230.0,-205.0,25.0,0.0,25.0
2017-06-28,1071567,XXL,10.0,-187.0,-189.0,-2.0,0.0,-2.0
2017-06-28,1071820,XL,50.0,-563.0,-582.0,-19.0,20.0,1.0
2017-06-28,1071862,L,2.0,-54.0,-58.0,-4.0,5.0,1.0
2017-06-28,1071886,M,10.0,-884.0,-885.0,-1.0,-1.0,-2.0
2017-06-28,1071895,XL,41.0,-92.0,-89.0,3.0,-2.0,1.0
2017-06-28,1071963,M,54.0,-122.0,-122.0,0.0,1.0,1.0
2017-06-28,1072024,S,31.0,-586.0,-582.0,4.0,-1.0,3.0
2017-06-28,1072029,L,41.0,-106.0,-105.0,1.0,0.0,1.0
2017-06-28,1072188,XL,10.0,-496.0,-494.0,2.0,-1.0,1.0
2017-06-28,1072217,XXL,10.0,-86.0,-86.0,0.0,-1.0,-1.0
2017-06-28,1072417,L,10.0,-85.0,-84.0,1.0,0.0,1.0
2017-06-28,1072417,S,10.0,-51.0,-49.0,2.0,-1.0,1.0
2017-06-28,1072417,XL,10.0,-63.0,-63.0,0.0,1.0,1.0
2017-06-28,1072516,XS,21.0,-125.0,-126.0,-1.0,2.0,1.0
2017-06-28,1072602,XL,52.0,-66.0,-68.0,-2.0,3.0,1.0
2017-06-28,1072656,XS,34.0,-180.0,-184.0,-4.0,1.0,-3.0
2017-06-28,1072804,S,54.0,-872.0,-794.0,78.0,2.0,80.0
2017-06-28,1072818,S,18.0,-803.0,-802.0,1.0,0.0,1.0
2017-06-28,1072819,M,52.0,-372.0,-372.0,0.0,1.0,1.0
2017-06-28,1072825,XL,34.0,-56.0,-61.0,-5.0,6.0,1.0
2017-06-28,1072837,XXL,10.0,-61.0,-64.0,-3.0,2.0,-1.0
2017-06-28,1072907,M,2.0,-195.0,-196.0,-1.0,2.0,1.0
2017-06-28,1072910,XL,10.0,-192.0,-192.0,0.0,1.0,1.0
2017-06-28,1072928,M,2.0,-196.0,-197.0,-1.0,2.0,1.0
2017-06-28,1073107,XL,76.0,123.0,124.0,1.0,0.0,1.0
2017-06-28,1073156,L,10.0,91.0,92.0,1.0,0.0,1.0
2017-06-28,1073235,XS,10.0,51.0,46.0,-5.0,3.0,-2.0
2017-06-28,1073251,S,2.0,189.0,181.0,-8.0,9.0,1.0
2017-06-28,1073259,S,41.0,82.0,80.0,-2.0,1.0,-1.0
2017-06-28,1073262,XL,10.0,155.0,108.0,-47.0,46.0,-1.0
2017-06-28,1073395,S,10.0,238.0,237.0,-1.0,3.0,2.0
2017-06-28,1073413,L,18.0,288.0,283.0,-5.0,4.0,-1.0
2017-06-28,1073413,M,18.0,216.0,212.0,-4.0,3.0,-1.0
2017-06-28,1073413,S,18.0,170.0,168.0,-2.0,1.0,-1.0
2017-06-28,1073413,XL,18.0,259.0,255.0,-4.0,3.0,-1.0
2017-06-28,1073428,L,1.0,287.0,272.0,-15.0,14.0,-1.0
2017-06-28,1073428,M,1.0,216.0,209.0,-7.0,6.0,-1.0
2017-06-28,1073428,S,1.0,175.0,172.0,-3.0,2.0,-1.0
2017-06-28,1073428,XL,1.0,263.0,259.0,-4.0,3.0,-1.0
2017-06-28,1074192,XL,2.0,100.0,100.0,0.0,-1.0,-1.0
2017-06-28,1074312,XS,30.0,30.0,31.0,1.0,0.0,1.0
2017-06-28,1074313,S,75.0,154.0,138.0,-16.0,17.0,1.0
2017-06-28,1074395,S,75.0,85.0,79.0,-6.0,4.0,-2.0
2017-06-28,1074428,L,51.0,175.0,173.0,-2.0,1.0,-1.0
2017-06-28,1074428,M,51.0,227.0,225.0,-2.0,1.0,-1.0
2017-06-28,1074428,S,51.0,137.0,134.0,-3.0,2.0,-1.0
2017-06-28,1074428,XL,51.0,133.0,131.0,-2.0,1.0,-1.0
2017-06-28,1074428,XXL,51.0,113.0,110.0,-3.0,2.0,-1.0
2017-06-29,1070092,XL,10.0,35.0,33.0,-2.0,1.0,-1.0
2017-06-29,1070149,M,99.0,-90.0,-90.0,0.0,1.0,1.0
2017-06-29,1070150,L,90.0,-233.0,-233.0,0.0,1.0,1.0
2017-06-29,1070294,L,10.0,-278.0,-302.0,-24.0,21.0,-3.0
2017-06-29,1070497,M,4.0,-785.0,-801.0,-16.0,14.0,-2.0
2017-06-29,1070499,M,4.0,-545.0,-567.0,-22.0,20.0,-2.0
2017-06-29,1070531,M,10.0,-402.0,-404.0,-2.0,1.0,-1.0
2017-06-29,1070674,L,10.0,-387.0,-407.0,-20.0,21.0,1.0
2017-06-29,1070842,XXL,51.0,-168.0,-168.0,0.0,1.0,1.0
2017-06-29,1070843,L,19.0,-107.0,-106.0,1.0,0.0,1.0
2017-06-29,1071005,M,1.0,-522.0,-544.0,-22.0,25.0,3.0
2017-06-29,1071136,S,52.0,-352.0,-351.0,1.0,0.0,1.0
2017-06-29,1071236,S,10.0,-261.0,-263.0,-2.0,1.0,-1.0
2017-06-29,1071255,L,10.0,-245.0,-244.0,1.0,1.0,2.0
2017-06-29,1071255,M,10.0,-311.0,-311.0,0.0,1.0,1.0
2017-06-29,1071255,XL,10.0,-172.0,-172.0,0.0,1.0,1.0
2017-06-29,1071261,L,10.0,-498.0,-498.0,0.0,-1.0,-1.0
2017-06-29,1071261,M,10.0,-845.0,-844.0,1.0,-2.0,-1.0
2017-06-29,1071261,S,10.0,-816.0,-814.0,2.0,-3.0,-1.0
2017-06-29,1071339,XS,16.0,-109.0,-108.0,1.0,2.0,3.0
2017-06-29,1071350,L,52.0,-803.0,-809.0,-6.0,5.0,-1.0
2017-06-29,1071350,XXL,52.0,-382.0,-368.0,14.0,1.0,15.0
2017-06-29,1071412,L,2.0,-378.0,-376.0,2.0,0.0,2.0
2017-06-29,1071822,M,2.0,-711.0,-710.0,1.0,0.0,1.0
2017-06-29,1071822,XL,2.0,-907.0,-922.0,-15.0,16.0,1.0
2017-06-29,1071885,L,41.0,-311.0,-312.0,-1.0,2.0,1.0
2017-06-29,1071885,XS,41.0,-159.0,-161.0,-2.0,3.0,1.0
2017-06-29,1071886,XL,10.0,-195.0,-194.0,1.0,0.0,1.0
2017-06-29,1071887,S,41.0,-130.0,-125.0,5.0,3.0,8.0
2017-06-29,1072073,L,50.0,-358.0,-358.0,0.0,1.0,1.0
2017-06-29,1072074,S,14.0,-168.0,-166.0,2.0,-1.0,1.0
2017-06-29,1072189,M,34.0,-719.0,-720.0,-1.0,0.0,-1.0
2017-06-29,1072189,S,34.0,-410.0,-411.0,-1.0,0.0,-1.0
2017-06-29,1072190,M,54.0,-589.0,-592.0,-3.0,2.0,-1.0
2017-06-29,1072426,M,14.0,-367.0,-370.0,-3.0,2.0,-1.0
2017-06-29,1072463,M,34.0,-414.0,-415.0,-1.0,2.0,1.0
2017-06-29,1072509,L,10.0,-316.0,-320.0,-4.0,3.0,-1.0
2017-06-29,1072622,L,34.0,-588.0,-589.0,-1.0,2.0,1.0
2017-06-29,1072638,L,30.0,-171.0,-171.0,0.0,1.0,1.0
2017-06-29,1072818,M,18.0,-734.0,-749.0,-15.0,12.0,-3.0
2017-06-29,1072857,XL,10.0,-249.0,-248.0,1.0,0.0,1.0
2017-06-29,1072906,S,10.0,-251.0,-255.0,-4.0,3.0,-1.0
2017-06-29,1073015,M,2.0,61.0,61.0,0.0,1.0,1.0
2017-06-29,1073235,M,10.0,161.0,149.0,-12.0,11.0,-1.0
2017-06-29,1073236,S,31.0,67.0,66.0,-1.0,2.0,1.0
2017-06-29,1073262,XL,10.0,108.0,84.0,-24.0,26.0,2.0
2017-06-29,1073356,S,52.0,74.0,74.0,0.0,1.0,1.0
2017-06-29,1073369,M,10.0,39.0,35.0,-4.0,3.0,-1.0
2017-06-29,1073386,XXL,54.0,26.0,23.0,-3.0,2.0,-1.0
2017-06-29,1073412,XXL,34.0,212.0,208.0,-4.0,5.0,1.0
2017-06-29,1073427,L,4.0,322.0,309.0,-13.0,11.0,-2.0
2017-06-29,1073427,M,4.0,398.0,365.0,-33.0,28.0,-5.0
2017-06-29,1073427,S,4.0,311.0,291.0,-20.0,18.0,-2.0
2017-06-29,1073427,XL,4.0,161.0,153.0,-8.0,7.0,-1.0
2017-06-29,1073427,XS,4.0,153.0,145.0,-8.0,7.0,-1.0
2017-06-29,1073430,XS,4.0,96.0,90.0,-6.0,7.0,1.0
2017-06-29,1073617,S,10.0,38.0,40.0,2.0,-1.0,1.0
2017-06-29,1073627,M,34.0,360.0,358.0,-2.0,1.0,-1.0
2017-06-29,1073627,S,34.0,93.0,91.0,-2.0,1.0,-1.0
2017-06-29,1073678,M,52.0,34.0,33.0,-1.0,2.0,1.0
2017-06-29,1074198,S,10.0,113.0,108.0,-5.0,7.0,2.0
2017-06-29,1074199,M,31.0,211.0,198.0,-13.0,15.0,2.0
2017-06-29,1074199,S,31.0,93.0,92.0,-1.0,2.0,1.0
2017-06-29,1074199,XS,31.0,91.0,89.0,-2.0,1.0,-1.0
2017-06-29,1074289,L,2.0,395.0,388.0,-7.0,5.0,-2.0
2017-06-29,1074289,M,2.0,502.0,494.0,-8.0,6.0,-2.0
2017-06-29,1074289,S,2.0,319.0,311.0,-8.0,7.0,-1.0
2017-06-29,1074289,XL,2.0,192.0,184.0,-8.0,7.0,-1.0
2017-06-29,1074289,XS,2.0,208.0,204.0,-4.0,3.0,-1.0
2017-06-29,1074289,XXL,2.0,182.0,178.0,-4.0,3.0,-1.0
2017-06-29,1074432,M,52.0,44.0,43.0,-1.0,0.0,-1.0
2017-06-30,1070037,M,4.0,-315.0,-318.0,-3.0,5.0,2.0
2017-06-30,1070037,S,4.0,-185.0,-189.0,-4.0,5.0,1.0
2017-06-30,1070506,M,14.0,-158.0,-161.0,-3.0,4.0,1.0
2017-06-30,1070522,L,14.0,-170.0,-174.0,-4.0,3.0,-1.0
2017-06-30,1070527,XL,4.0,-172.0,-174.0,-2.0,0.0,-2.0
2017-06-30,1070528,XL,4.0,-184.0,-185.0,-1.0,2.0,1.0
2017-06-30,1070583,L,30.0,-747.0,-775.0,-28.0,29.0,1.0
2017-06-30,1070729,S,54.0,-173.0,-179.0,-6.0,7.0,1.0
2017-06-30,1070888,M,10.0,-241.0,-241.0,0.0,1.0,1.0
2017-06-30,1071005,M,1.0,-544.0,-540.0,4.0,-3.0,1.0
2017-06-30,1071013,S,16.0,-115.0,-116.0,-1.0,2.0,1.0
2017-06-30,1071044,S,34.0,-213.0,-213.0,0.0,1.0,1.0
2017-06-30,1071072,M,54.0,-491.0,-491.0,0.0,1.0,1.0
2017-06-30,1071104,S,17.0,-684.0,-685.0,-1.0,2.0,1.0
2017-06-30,1071234,L,16.0,-300.0,-304.0,-4.0,5.0,1.0
2017-06-30,1071250,M,52.0,-525.0,-526.0,-1.0,2.0,1.0
2017-06-30,1071261,M,10.0,-844.0,-845.0,-1.0,2.0,1.0
2017-06-30,1071261,S,10.0,-814.0,-815.0,-1.0,2.0,1.0
2017-06-30,1071261,XL,10.0,-179.0,-179.0,0.0,1.0,1.0
2017-06-30,1071261,XS,10.0,-421.0,-421.0,0.0,1.0,1.0
2017-06-30,1071553,L,54.0,-158.0,-161.0,-3.0,4.0,1.0
2017-06-30,1071574,M,14.0,-89.0,-102.0,-13.0,3.0,-10.0
2017-06-30,1071574,S,14.0,-54.0,-58.0,-4.0,3.0,-1.0
2017-06-30,1071659,L,4.0,-399.0,-401.0,-2.0,3.0,1.0
2017-06-30,1071749,XXL,53.0,-99.0,-101.0,-2.0,3.0,1.0
2017-06-30,1071822,XL,2.0,-922.0,-930.0,-8.0,9.0,1.0
2017-06-30,1071970,XL,50.0,-93.0,-92.0,1.0,0.0,1.0
2017-06-30,1072022,M,51.0,-1092.0,-1095.0,-3.0,4.0,1.0
2017-06-30,1072028,XL,31.0,-142.0,-142.0,0.0,1.0,1.0
2017-06-30,1072050,M,14.0,-627.0,-637.0,-10.0,9.0,-1.0
